id,PV output,PeriodStart,hours
997,464.1333333,08-12-2018,13
998,70.54166667,08-12-2018,14
999,251.1361111,08-12-2018,15
1000,0,08-12-2018,16
1003,0,08-12-2018,19
1002,0,08-12-2018,18
1004,0,08-12-2018,20
1005,0,08-12-2018,21
996,894.6888889,08-12-2018,12
1001,0,08-12-2018,17
1006,0,08-12-2018,22
995,452.2,08-12-2018,11
993,718.0611111,08-12-2018,9
984,0,08-12-2018,0
985,0,08-12-2018,1
986,0,08-12-2018,2
987,0,08-12-2018,3
994,209.4222222,08-12-2018,10
989,0,08-12-2018,5
990,0,08-12-2018,6
991,0,08-12-2018,7
992,0,08-12-2018,8
988,0,08-12-2018,4
1022,809.3944444,09-12-2018,14
1031,0,09-12-2018,23
1030,0,09-12-2018,22
1029,0,09-12-2018,21
1028,0,09-12-2018,20
1027,0,09-12-2018,19
1026,0,09-12-2018,18
1025,0,09-12-2018,17
1024,0,09-12-2018,16
1023,186.4027778,09-12-2018,15
1021,1143.808333,09-12-2018,13
1020,1109.733333,09-12-2018,12
1008,0,09-12-2018,0
1019,1576.4,09-12-2018,11
1009,0,09-12-2018,1
1010,0,09-12-2018,2
1012,0,09-12-2018,4
1013,0,09-12-2018,5
1011,0,09-12-2018,3
1015,0,09-12-2018,7
1016,0,09-12-2018,8
1017,96.01944444,09-12-2018,9
1018,331.2166667,09-12-2018,10
1014,0,09-12-2018,6
1049,0,10-12-2018,17
1046,674.3305556,10-12-2018,14
1047,0,10-12-2018,15
1048,0.422222222,10-12-2018,16
1050,0,10-12-2018,18
1045,1653.013889,10-12-2018,13
1052,0,10-12-2018,20
1053,0,10-12-2018,21
1054,0,10-12-2018,22
1055,0,10-12-2018,23
1051,0,10-12-2018,19
1044,1637.483333,10-12-2018,12
1032,0,10-12-2018,0
1042,500.9027778,10-12-2018,10
1041,0,10-12-2018,9
1040,0,10-12-2018,8
1039,0,10-12-2018,7
1038,0,10-12-2018,6
1037,0,10-12-2018,5
1036,0,10-12-2018,4
1035,0,10-12-2018,3
1034,0,10-12-2018,2
1033,0,10-12-2018,1
1043,880.4833333,10-12-2018,11
1070,1034.183333,11-12-2018,14
1071,277.9611111,11-12-2018,15
1072,0,11-12-2018,16
1073,0,11-12-2018,17
1074,0,11-12-2018,18
1079,0,11-12-2018,23
1076,0,11-12-2018,20
1077,0,11-12-2018,21
1078,0,11-12-2018,22
1069,1657.952778,11-12-2018,13
1075,0,11-12-2018,19
1068,3024.911111,11-12-2018,12
1061,0,11-12-2018,5
1066,1462.727778,11-12-2018,10
1056,0,11-12-2018,0
1057,0,11-12-2018,1
1058,0,11-12-2018,2
1059,0,11-12-2018,3
1060,0,11-12-2018,4
1067,2675.722222,11-12-2018,11
1062,0,11-12-2018,6
1063,0,11-12-2018,7
1064,0,11-12-2018,8
1065,491.6527778,11-12-2018,9
1103,0,12-12-2018,23
1102,0,12-12-2018,22
1101,0,12-12-2018,21
1100,0,12-12-2018,20
1099,0,12-12-2018,19
1098,0,12-12-2018,18
1097,0,12-12-2018,17
1096,0,12-12-2018,16
1094,1514.419444,12-12-2018,14
1093,2346.241667,12-12-2018,13
1092,2726.191667,12-12-2018,12
1095,299.6694444,12-12-2018,15
1090,1314.433333,12-12-2018,10
1091,2193.611111,12-12-2018,11
1081,0,12-12-2018,1
1082,0,12-12-2018,2
1083,0,12-12-2018,3
1084,0,12-12-2018,4
1080,0,12-12-2018,0
1086,0,12-12-2018,6
1087,0,12-12-2018,7
1088,0,12-12-2018,8
1089,426.8694444,12-12-2018,9
1085,0,12-12-2018,5
1118,588.9972222,13-12-2018,14
1119,108.6972222,13-12-2018,15
1120,0,13-12-2018,16
1121,0,13-12-2018,17
1122,0,13-12-2018,18
1124,0,13-12-2018,20
1125,0,13-12-2018,21
1126,0,13-12-2018,22
1127,0,13-12-2018,23
1117,2927.455556,13-12-2018,13
1123,0,13-12-2018,19
1116,2683.319444,13-12-2018,12
1107,0,13-12-2018,3
1114,1661.969444,13-12-2018,10
1115,2148.831884,13-12-2018,11
1105,0,13-12-2018,1
1106,0,13-12-2018,2
1108,0,13-12-2018,4
1104,0,13-12-2018,0
1110,0,13-12-2018,6
1111,0,13-12-2018,7
1112,0,13-12-2018,8
1113,869.3638889,13-12-2018,9
1109,0,13-12-2018,5
1141,1548.427778,14-12-2018,13
1151,0,14-12-2018,23
1150,0,14-12-2018,22
1149,0,14-12-2018,21
1148,0,14-12-2018,20
1147,0,14-12-2018,19
1146,0,14-12-2018,18
1145,0,14-12-2018,17
1144,0,14-12-2018,16
1142,1171.469444,14-12-2018,14
1140,1615.080556,14-12-2018,12
1143,293.3694444,14-12-2018,15
1138,104.8527778,14-12-2018,10
1129,0,14-12-2018,1
1130,0,14-12-2018,2
1131,0,14-12-2018,3
1132,0,14-12-2018,4
1133,0,14-12-2018,5
1128,0,14-12-2018,0
1135,0,14-12-2018,7
1139,868.9083333,14-12-2018,11
1136,0,14-12-2018,8
1137,0,14-12-2018,9
1134,0,14-12-2018,6
1165,654.2638889,15-12-2018,13
1174,0,15-12-2018,22
1173,0,15-12-2018,21
1172,0,15-12-2018,20
1171,0,15-12-2018,19
1170,0,15-12-2018,18
1169,0,15-12-2018,17
1168,0,15-12-2018,16
1167,0,15-12-2018,15
1166,84.54444444,15-12-2018,14
1164,674.8916667,15-12-2018,12
1175,0,15-12-2018,23
1162,15.49444444,15-12-2018,10
1152,0,15-12-2018,0
1153,0,15-12-2018,1
1154,0,15-12-2018,2
1155,0,15-12-2018,3
1156,0,15-12-2018,4
1163,455.8166667,15-12-2018,11
1158,0,15-12-2018,6
1159,0,15-12-2018,7
1160,0,15-12-2018,8
1161,0,15-12-2018,9
1157,0,15-12-2018,5
1189,0,16-12-2018,13
1190,0,16-12-2018,14
1191,0,16-12-2018,15
1192,0,16-12-2018,16
1193,0,16-12-2018,17
1195,0,16-12-2018,19
1196,0,16-12-2018,20
1197,0,16-12-2018,21
1198,0,16-12-2018,22
1188,0,16-12-2018,12
1194,0,16-12-2018,18
1199,0,16-12-2018,23
1187,0,16-12-2018,11
1185,0,16-12-2018,9
1184,0,16-12-2018,8
1183,0,16-12-2018,7
1182,0,16-12-2018,6
1181,0,16-12-2018,5
1180,0,16-12-2018,4
1179,0,16-12-2018,3
1178,0,16-12-2018,2
1177,0,16-12-2018,1
1176,0,16-12-2018,0
1186,0,16-12-2018,10
1214,949.3527778,17-12-2018,14
1215,387.4166667,17-12-2018,15
1216,0,17-12-2018,16
1217,0,17-12-2018,17
1218,0,17-12-2018,18
1223,0,17-12-2018,23
1220,0,17-12-2018,20
1221,0,17-12-2018,21
1222,0,17-12-2018,22
1213,1427.808333,17-12-2018,13
1219,0,17-12-2018,19
1212,553.7888889,17-12-2018,12
1203,0,17-12-2018,3
1210,90.59444444,17-12-2018,10
1209,0,17-12-2018,9
1208,0,17-12-2018,8
1207,0,17-12-2018,7
1206,0,17-12-2018,6
1205,0,17-12-2018,5
1204,0,17-12-2018,4
1211,314.725,17-12-2018,11
1202,0,17-12-2018,2
1201,0,17-12-2018,1
1200,0,17-12-2018,0
1238,1014.647222,18-12-2018,14
1239,552.1833333,18-12-2018,15
1240,0,18-12-2018,16
1241,0,18-12-2018,17
1242,0,18-12-2018,18
1247,0,18-12-2018,23
1244,0,18-12-2018,20
1245,0,18-12-2018,21
1246,0,18-12-2018,22
1237,1265.377778,18-12-2018,13
1243,0,18-12-2018,19
1236,1387.086111,18-12-2018,12
1235,1777.669444,18-12-2018,11
1234,1478.194444,18-12-2018,10
1225,0,18-12-2018,1
1226,0,18-12-2018,2
1227,0,18-12-2018,3
1228,0,18-12-2018,4
1224,0,18-12-2018,0
1230,0,18-12-2018,6
1231,0,18-12-2018,7
1232,0,18-12-2018,8
1233,282.6,18-12-2018,9
1229,0,18-12-2018,5
1261,444.9222222,19-12-2018,13
1270,0,19-12-2018,22
1269,0,19-12-2018,21
1268,0,19-12-2018,20
1267,0,19-12-2018,19
1266,0,19-12-2018,18
1265,0,19-12-2018,17
1264,0,19-12-2018,16
1263,0,19-12-2018,15
1262,47.03611111,19-12-2018,14
1260,119.9972222,19-12-2018,12
1271,0,19-12-2018,23
1258,148.5361111,19-12-2018,10
1248,0,19-12-2018,0
1249,0,19-12-2018,1
1250,0,19-12-2018,2
1251,0,19-12-2018,3
1252,0,19-12-2018,4
1259,499.6277778,19-12-2018,11
1254,0,19-12-2018,6
1255,0,19-12-2018,7
1256,0.455555556,19-12-2018,8
1257,0,19-12-2018,9
1253,0,19-12-2018,5
1285,1133.769444,20-12-2018,13
1294,0,20-12-2018,22
1293,0,20-12-2018,21
1292,0,20-12-2018,20
1291,0,20-12-2018,19
1290,0,20-12-2018,18
1289,0,20-12-2018,17
1288,0,20-12-2018,16
1287,44.09722222,20-12-2018,15
1286,1116.55,20-12-2018,14
1284,1325.597222,20-12-2018,12
1295,0,20-12-2018,23
1282,1372.05,20-12-2018,10
1272,0,20-12-2018,0
1273,0,20-12-2018,1
1274,0,20-12-2018,2
1275,0,20-12-2018,3
1276,0,20-12-2018,4
1283,1322.705556,20-12-2018,11
1278,0,20-12-2018,6
1279,0,20-12-2018,7
1280,0,20-12-2018,8
1281,789.675,20-12-2018,9
1277,0,20-12-2018,5
1309,102.4055556,21-12-2018,13
1310,44.27777778,21-12-2018,14
1311,0,21-12-2018,15
1312,0,21-12-2018,16
1313,0,21-12-2018,17
1315,0,21-12-2018,19
1316,0,21-12-2018,20
1317,0,21-12-2018,21
1318,0,21-12-2018,22
1308,189.6277778,21-12-2018,12
1314,0,21-12-2018,18
1319,0,21-12-2018,23
1307,337.3083333,21-12-2018,11
1305,0,21-12-2018,9
1304,0,21-12-2018,8
1303,0,21-12-2018,7
1302,0,21-12-2018,6
1301,0,21-12-2018,5
1300,0,21-12-2018,4
1299,0,21-12-2018,3
1298,0,21-12-2018,2
1297,0,21-12-2018,1
1296,0,21-12-2018,0
1306,17.22777778,21-12-2018,10
1334,261.2916667,22-12-2018,14
1336,0,22-12-2018,16
1337,0,22-12-2018,17
1338,0,22-12-2018,18
1333,924.5,22-12-2018,13
1340,0,22-12-2018,20
1341,0,22-12-2018,21
1342,0,22-12-2018,22
1343,0,22-12-2018,23
1339,0,22-12-2018,19
1331,978.6638889,22-12-2018,11
1335,174.8555556,22-12-2018,15
1332,1207.247222,22-12-2018,12
1321,0,22-12-2018,1
1322,0,22-12-2018,2
1323,0,22-12-2018,3
1324,0,22-12-2018,4
1325,0,22-12-2018,5
1320,0,22-12-2018,0
1327,0,22-12-2018,7
1330,935.9694444,22-12-2018,10
1328,0,22-12-2018,8
1329,628.4444444,22-12-2018,9
1326,0,22-12-2018,6
1358,0,23-12-2018,14
1359,0,23-12-2018,15
1360,0,23-12-2018,16
1361,0,23-12-2018,17
1362,0,23-12-2018,18
1364,0,23-12-2018,20
1365,0,23-12-2018,21
1366,0,23-12-2018,22
1367,0,23-12-2018,23
1357,423.7916667,23-12-2018,13
1363,0,23-12-2018,19
1356,420.9111111,23-12-2018,12
1355,0,23-12-2018,11
1354,0,23-12-2018,10
1345,0,23-12-2018,1
1346,0,23-12-2018,2
1347,0,23-12-2018,3
1348,0,23-12-2018,4
1344,0,23-12-2018,0
1350,0,23-12-2018,6
1351,0,23-12-2018,7
1352,0,23-12-2018,8
1353,0,23-12-2018,9
1349,0,23-12-2018,5
1381,1034.857143,24-12-2018,13
1390,0,24-12-2018,22
1389,0,24-12-2018,21
1388,0,24-12-2018,20
1387,0,24-12-2018,19
1386,0,24-12-2018,18
1385,0,24-12-2018,17
1384,22.26666667,24-12-2018,16
1383,498.3055556,24-12-2018,15
1382,592.9027778,24-12-2018,14
1380,0,24-12-2018,12
1391,0,24-12-2018,23
1378,0,24-12-2018,10
1368,0,24-12-2018,0
1369,0,24-12-2018,1
1370,0,24-12-2018,2
1371,0,24-12-2018,3
1372,0,24-12-2018,4
1379,0,24-12-2018,11
1374,0,24-12-2018,6
1375,0,24-12-2018,7
1376,0,24-12-2018,8
1377,0,24-12-2018,9
1373,0,24-12-2018,5
1405,2554.363889,25-12-2018,13
1414,0,25-12-2018,22
1413,0,25-12-2018,21
1412,0,25-12-2018,20
1411,0,25-12-2018,19
1410,0,25-12-2018,18
1409,0,25-12-2018,17
1408,0,25-12-2018,16
1407,531.9472222,25-12-2018,15
1406,1708.980556,25-12-2018,14
1404,2555.372222,25-12-2018,12
1415,0,25-12-2018,23
1402,934.7472222,25-12-2018,10
1392,0,25-12-2018,0
1393,0,25-12-2018,1
1394,0,25-12-2018,2
1395,0,25-12-2018,3
1396,0,25-12-2018,4
1403,2259.758333,25-12-2018,11
1398,0,25-12-2018,6
1399,0,25-12-2018,7
1400,0.483333333,25-12-2018,8
1401,208.9194444,25-12-2018,9
1397,0,25-12-2018,5
1429,800.0444444,26-12-2018,13
1430,662.5611111,26-12-2018,14
1431,35.43333333,26-12-2018,15
1432,0,26-12-2018,16
1433,0,26-12-2018,17
1435,0,26-12-2018,19
1436,0,26-12-2018,20
1437,0,26-12-2018,21
1438,0,26-12-2018,22
1428,930.8111111,26-12-2018,12
1434,0,26-12-2018,18
1439,0,26-12-2018,23
1427,787.2527778,26-12-2018,11
1425,0,26-12-2018,9
1424,0.425,26-12-2018,8
1423,0,26-12-2018,7
1422,0,26-12-2018,6
1421,0,26-12-2018,5
1420,0,26-12-2018,4
1419,0,26-12-2018,3
1418,0,26-12-2018,2
1417,0,26-12-2018,1
1416,0,26-12-2018,0
1426,238.3638889,26-12-2018,10
1454,738.3083333,27-12-2018,14
1455,135.6944444,27-12-2018,15
1456,0,27-12-2018,16
1457,0,27-12-2018,17
1453,1240.877778,27-12-2018,13
1459,0,27-12-2018,19
1460,0,27-12-2018,20
1461,0,27-12-2018,21
1462,0,27-12-2018,22
1458,0,27-12-2018,18
1452,1152.872222,27-12-2018,12
1463,0,27-12-2018,23
1450,180.8305556,27-12-2018,10
1440,0,27-12-2018,0
1441,0,27-12-2018,1
1442,0,27-12-2018,2
1443,0,27-12-2018,3
1444,0,27-12-2018,4
1451,658.1611111,27-12-2018,11
1446,0,27-12-2018,6
1447,0,27-12-2018,7
1448,0,27-12-2018,8
1449,0,27-12-2018,9
1445,0,27-12-2018,5
1486,0,28-12-2018,22
1485,0,28-12-2018,21
1484,0,28-12-2018,20
1483,0,28-12-2018,19
1482,0,28-12-2018,18
1481,0,28-12-2018,17
1480,0.430555556,28-12-2018,16
1479,33.175,28-12-2018,15
1478,50.64444444,28-12-2018,14
1477,798.1472222,28-12-2018,13
1476,921.9,28-12-2018,12
1487,0,28-12-2018,23
1474,769.9083333,28-12-2018,10
1464,0,28-12-2018,0
1465,0,28-12-2018,1
1466,0,28-12-2018,2
1467,0,28-12-2018,3
1468,0,28-12-2018,4
1475,231.8277778,28-12-2018,11
1470,0,28-12-2018,6
1471,0,28-12-2018,7
1472,0,28-12-2018,8
1473,89.66388889,28-12-2018,9
1469,0,28-12-2018,5
1501,852.2777778,29-12-2018,13
1502,464.8,29-12-2018,14
1503,0,29-12-2018,15
1504,0,29-12-2018,16
1505,0,29-12-2018,17
1507,0,29-12-2018,19
1508,0,29-12-2018,20
1509,0,29-12-2018,21
1510,0,29-12-2018,22
1500,849.45,29-12-2018,12
1506,0,29-12-2018,18
1511,0,29-12-2018,23
1499,802.2722222,29-12-2018,11
1497,0,29-12-2018,9
1498,219.1305556,29-12-2018,10
1488,0,29-12-2018,0
1489,0,29-12-2018,1
1490,0,29-12-2018,2
1491,0,29-12-2018,3
1493,0,29-12-2018,5
1494,0,29-12-2018,6
1495,0,29-12-2018,7
1496,0,29-12-2018,8
1492,0,29-12-2018,4
1535,0,30-12-2018,23
1525,1098.522222,30-12-2018,13
1526,1339.452778,30-12-2018,14
1527,874.6777778,30-12-2018,15
1528,122.7805556,30-12-2018,16
1531,0,30-12-2018,19
1530,0,30-12-2018,18
1532,0,30-12-2018,20
1533,0,30-12-2018,21
1524,914.4722222,30-12-2018,12
1529,0,30-12-2018,17
1534,0,30-12-2018,22
1523,1150.544444,30-12-2018,11
1521,209.2805556,30-12-2018,9
1512,0,30-12-2018,0
1513,0,30-12-2018,1
1514,0,30-12-2018,2
1515,0,30-12-2018,3
1522,901.9055556,30-12-2018,10
1517,0,30-12-2018,5
1518,0,30-12-2018,6
1519,0,30-12-2018,7
1520,0,30-12-2018,8
1516,0,30-12-2018,4
1550,1744.969444,31-12-2018,14
1559,0,31-12-2018,23
1558,0,31-12-2018,22
1557,0,31-12-2018,21
1556,0,31-12-2018,20
1555,0,31-12-2018,19
1554,0,31-12-2018,18
1553,0,31-12-2018,17
1552,8.225,31-12-2018,16
1551,947.5388889,31-12-2018,15
1549,1516.791667,31-12-2018,13
1548,2018.7,31-12-2018,12
1536,0,31-12-2018,0
1547,2206.716667,31-12-2018,11
1537,0,31-12-2018,1
1538,0,31-12-2018,2
1540,0,31-12-2018,4
1541,0,31-12-2018,5
1539,0,31-12-2018,3
1543,0,31-12-2018,7
1544,0,31-12-2018,8
1545,444.0666667,31-12-2018,9
1546,1385.169444,31-12-2018,10
1542,0,31-12-2018,6
1577,0,01-01-2019,17
1574,1080.797222,01-01-2019,14
1575,144.4416667,01-01-2019,15
1576,0,01-01-2019,16
1578,0,01-01-2019,18
1573,976.9361111,01-01-2019,13
1580,0,01-01-2019,20
1581,0,01-01-2019,21
1582,0,01-01-2019,22
1583,0,01-01-2019,23
1579,0,01-01-2019,19
1572,1037.319444,01-01-2019,12
1560,0,01-01-2019,0
1570,436.1583333,01-01-2019,10
1569,110.1333333,01-01-2019,9
1568,0.433333333,01-01-2019,8
1567,0,01-01-2019,7
1566,0,01-01-2019,6
1565,0,01-01-2019,5
1564,0,01-01-2019,4
1563,0,01-01-2019,3
1562,0,01-01-2019,2
1561,0,01-01-2019,1
1571,687.1722222,01-01-2019,11
1597,997.1527778,02-01-2019,13
1598,855.1111111,02-01-2019,14
1599,3.880555556,02-01-2019,15
1600,0,02-01-2019,16
1601,0,02-01-2019,17
1606,0,02-01-2019,22
1603,0,02-01-2019,19
1604,0,02-01-2019,20
1605,0,02-01-2019,21
1607,0,02-01-2019,23
1602,0,02-01-2019,18
1596,1331.902778,02-01-2019,12
1595,2043.441667,02-01-2019,11
1593,520.1138889,02-01-2019,9
1584,0,02-01-2019,0
1585,0,02-01-2019,1
1586,0,02-01-2019,2
1587,0,02-01-2019,3
1594,1361.713889,02-01-2019,10
1589,0,02-01-2019,5
1590,0,02-01-2019,6
1591,0,02-01-2019,7
1592,46.17270195,02-01-2019,8
1588,0,02-01-2019,4
1631,0,03-01-2019,23
1630,0,03-01-2019,22
1629,0,03-01-2019,21
1628,0,03-01-2019,20
1627,0,03-01-2019,19
1626,0,03-01-2019,18
1625,0,03-01-2019,17
1624,0,03-01-2019,16
1622,1765.938889,03-01-2019,14
1621,2490.211111,03-01-2019,13
1620,2647.086111,03-01-2019,12
1623,487.9,03-01-2019,15
1618,1494.838889,03-01-2019,10
1619,2417.441667,03-01-2019,11
1609,0,03-01-2019,1
1610,0,03-01-2019,2
1611,0,03-01-2019,3
1612,0,03-01-2019,4
1608,0,03-01-2019,0
1614,0,03-01-2019,6
1615,0,03-01-2019,7
1616,0,03-01-2019,8
1617,397.4527778,03-01-2019,9
1613,0,03-01-2019,5
1646,1991.383333,04-01-2019,14
1647,1062.313889,04-01-2019,15
1648,0,04-01-2019,16
1649,0,04-01-2019,17
1650,0,04-01-2019,18
1652,0,04-01-2019,20
1653,0,04-01-2019,21
1654,0,04-01-2019,22
1655,0,04-01-2019,23
1645,2538.055556,04-01-2019,13
1651,0,04-01-2019,19
1644,2593.877778,04-01-2019,12
1634,0,04-01-2019,2
1642,1686.722222,04-01-2019,10
1643,2188.736111,04-01-2019,11
1633,0,04-01-2019,1
1635,0,04-01-2019,3
1636,0,04-01-2019,4
1632,0,04-01-2019,0
1638,0,04-01-2019,6
1639,0,04-01-2019,7
1640,0.863888889,04-01-2019,8
1641,802.5583333,04-01-2019,9
1637,0,04-01-2019,5
1669,38.41388889,05-01-2019,13
1679,0,05-01-2019,23
1678,0,05-01-2019,22
1677,0,05-01-2019,21
1676,0,05-01-2019,20
1675,0,05-01-2019,19
1674,0,05-01-2019,18
1673,0,05-01-2019,17
1672,0.463888889,05-01-2019,16
1670,0,05-01-2019,14
1668,67.07222222,05-01-2019,12
1671,205.5527778,05-01-2019,15
1666,21.31388889,05-01-2019,10
1657,0,05-01-2019,1
1658,0,05-01-2019,2
1659,0,05-01-2019,3
1660,0,05-01-2019,4
1661,0,05-01-2019,5
1656,0,05-01-2019,0
1663,0,05-01-2019,7
1667,112.6666667,05-01-2019,11
1664,0,05-01-2019,8
1665,30.13333333,05-01-2019,9
1662,0,05-01-2019,6
1693,2456.891667,06-01-2019,13
1702,0,06-01-2019,22
1701,0,06-01-2019,21
1700,0,06-01-2019,20
1699,0,06-01-2019,19
1698,0,06-01-2019,18
1697,0,06-01-2019,17
1696,0,06-01-2019,16
1695,740.2277778,06-01-2019,15
1694,1494.058333,06-01-2019,14
1692,2011.702778,06-01-2019,12
1703,0,06-01-2019,23
1690,1357.883333,06-01-2019,10
1680,0,06-01-2019,0
1681,0,06-01-2019,1
1682,0,06-01-2019,2
1683,0,06-01-2019,3
1684,0,06-01-2019,4
1691,1968.775,06-01-2019,11
1686,0,06-01-2019,6
1687,0,06-01-2019,7
1688,0,06-01-2019,8
1689,425.8888889,06-01-2019,9
1685,0,06-01-2019,5
1717,1353.861111,07-01-2019,13
1718,793.3638889,07-01-2019,14
1719,301.3583333,07-01-2019,15
1720,0,07-01-2019,16
1721,0,07-01-2019,17
1723,0,07-01-2019,19
1724,0,07-01-2019,20
1725,0,07-01-2019,21
1726,0,07-01-2019,22
1716,1917.513889,07-01-2019,12
1722,0,07-01-2019,18
1727,0,07-01-2019,23
1715,1109.580556,07-01-2019,11
1713,211.2944444,07-01-2019,9
1712,0.441666667,07-01-2019,8
1711,0,07-01-2019,7
1710,0,07-01-2019,6
1709,0,07-01-2019,5
1708,0,07-01-2019,4
1707,0,07-01-2019,3
1706,0,07-01-2019,2
1705,0,07-01-2019,1
1704,0,07-01-2019,0
1714,809.9138889,07-01-2019,10
1742,446.8,08-01-2019,14
1743,531.7666667,08-01-2019,15
1744,258.1777778,08-01-2019,16
1745,0,08-01-2019,17
1746,0,08-01-2019,18
1750,0,08-01-2019,22
1751,0,08-01-2019,23
1748,0,08-01-2019,20
1749,0,08-01-2019,21
1741,498.3732591,08-01-2019,13
1747,0,08-01-2019,19
1740,893.1277778,08-01-2019,12
1731,0,08-01-2019,3
1738,615.6138889,08-01-2019,10
1739,829.3027778,08-01-2019,11
1729,0,08-01-2019,1
1730,0,08-01-2019,2
1732,0,08-01-2019,4
1728,0,08-01-2019,0
1734,0,08-01-2019,6
1735,0,08-01-2019,7
1736,0,08-01-2019,8
1733,0,08-01-2019,5
1737,103.6666667,08-01-2019,9
1775,0,09-01-2019,23
1774,0,09-01-2019,22
1773,0,09-01-2019,21
1772,0,09-01-2019,20
1771,0,09-01-2019,19
1770,0,09-01-2019,18
1769,0,09-01-2019,17
1768,0,09-01-2019,16
1766,0,09-01-2019,14
1765,481.8111111,09-01-2019,13
1764,1559.986111,09-01-2019,12
1767,0,09-01-2019,15
1762,582.3722222,09-01-2019,10
1763,1542.061111,09-01-2019,11
1753,0,09-01-2019,1
1754,0,09-01-2019,2
1755,0,09-01-2019,3
1756,0,09-01-2019,4
1752,0,09-01-2019,0
1758,0,09-01-2019,6
1759,0,09-01-2019,7
1760,0,09-01-2019,8
1761,0,09-01-2019,9
1757,0,09-01-2019,5
1790,0,10-01-2019,14
1791,0,10-01-2019,15
1792,0,10-01-2019,16
1793,0,10-01-2019,17
1794,0,10-01-2019,18
1796,0,10-01-2019,20
1797,0,10-01-2019,21
1798,0,10-01-2019,22
1799,0,10-01-2019,23
1789,0,10-01-2019,13
1795,0,10-01-2019,19
1788,0,10-01-2019,12
1779,0,10-01-2019,3
1786,0,10-01-2019,10
1785,0,10-01-2019,9
1784,0,10-01-2019,8
1783,0,10-01-2019,7
1782,0,10-01-2019,6
1781,0,10-01-2019,5
1780,0,10-01-2019,4
1778,0,10-01-2019,2
1777,0,10-01-2019,1
1776,0,10-01-2019,0
1787,0.447222222,10-01-2019,11
1814,0,11-01-2019,14
1815,0,11-01-2019,15
1816,0,11-01-2019,16
1817,0,11-01-2019,17
1818,0,11-01-2019,18
1822,0,11-01-2019,22
1823,0,11-01-2019,23
1820,0,11-01-2019,20
1821,0,11-01-2019,21
1813,0,11-01-2019,13
1819,0,11-01-2019,19
1812,0,11-01-2019,12
1803,0,11-01-2019,3
1810,0,11-01-2019,10
1811,0,11-01-2019,11
1801,0,11-01-2019,1
1802,0,11-01-2019,2
1804,0,11-01-2019,4
1800,0,11-01-2019,0
1806,0,11-01-2019,6
1807,0,11-01-2019,7
1808,0,11-01-2019,8
1805,0,11-01-2019,5
1809,0,11-01-2019,9
1847,0,12-01-2019,23
1846,0,12-01-2019,22
1845,0,12-01-2019,21
1844,0,12-01-2019,20
1843,0,12-01-2019,19
1842,0,12-01-2019,18
1841,0,12-01-2019,17
1840,0,12-01-2019,16
1838,0,12-01-2019,14
1837,0,12-01-2019,13
1835,0.43575419,12-01-2019,11
1839,0,12-01-2019,15
1833,0,12-01-2019,9
1834,0,12-01-2019,10
1824,0,12-01-2019,0
1825,0,12-01-2019,1
1826,0,12-01-2019,2
1827,0,12-01-2019,3
1836,0,12-01-2019,12
1829,0,12-01-2019,5
1830,0,12-01-2019,6
1831,0,12-01-2019,7
1832,0,12-01-2019,8
1828,0,12-01-2019,4
1861,0,13-01-2019,13
1862,202.1722222,13-01-2019,14
1863,0,13-01-2019,15
1864,0,13-01-2019,16
1865,0,13-01-2019,17
1867,0,13-01-2019,19
1868,0,13-01-2019,20
1869,0,13-01-2019,21
1870,0,13-01-2019,22
1860,0,13-01-2019,12
1866,0,13-01-2019,18
1871,0,13-01-2019,23
1859,0,13-01-2019,11
1857,0,13-01-2019,9
1856,0,13-01-2019,8
1855,0,13-01-2019,7
1854,0,13-01-2019,6
1853,0,13-01-2019,5
1852,0,13-01-2019,4
1851,0,13-01-2019,3
1850,0,13-01-2019,2
1849,0,13-01-2019,1
1848,0,13-01-2019,0
1858,0,13-01-2019,10
1886,1332.822222,14-01-2019,14
1887,511.8638889,14-01-2019,15
1888,0,14-01-2019,16
1889,0,14-01-2019,17
1890,0,14-01-2019,18
1895,0,14-01-2019,23
1892,0,14-01-2019,20
1893,0,14-01-2019,21
1894,0,14-01-2019,22
1885,1371.669444,14-01-2019,13
1891,0,14-01-2019,19
1884,1055.630556,14-01-2019,12
1883,526.5177515,14-01-2019,11
1882,302.7663551,14-01-2019,10
1873,0,14-01-2019,1
1874,0,14-01-2019,2
1875,0,14-01-2019,3
1876,0,14-01-2019,4
1872,0,14-01-2019,0
1878,0,14-01-2019,6
1879,0,14-01-2019,7
1880,0,14-01-2019,8
1881,385.45,14-01-2019,9
1877,0,14-01-2019,5
1909,3210.228412,15-01-2019,13
1918,0,15-01-2019,22
1917,0,15-01-2019,21
1916,0,15-01-2019,20
1915,0,15-01-2019,19
1914,0,15-01-2019,18
1913,0,15-01-2019,17
1912,64.52777778,15-01-2019,16
1911,1209.861111,15-01-2019,15
1910,2152.133333,15-01-2019,14
1908,2698.241667,15-01-2019,12
1919,0,15-01-2019,23
1906,1744.344444,15-01-2019,10
1896,0,15-01-2019,0
1897,0,15-01-2019,1
1898,0,15-01-2019,2
1899,0,15-01-2019,3
1900,0,15-01-2019,4
1907,2581.083565,15-01-2019,11
1902,0,15-01-2019,6
1903,0,15-01-2019,7
1904,0,15-01-2019,8
1905,767.9111111,15-01-2019,9
1901,0,15-01-2019,5
1933,2821.735632,16-01-2019,13
